# {"t_start": 1574707789.0534718, "env_id": "AntBulletEnv-v0"} 
r,l,t
514.206041,1000,223444.486266
1652.378284,1000,223448.960246
1034.310775,1000,223453.559185
1224.261322,1000,223458.039727
405.508272,1000,223462.643235
644.205547,1000,223467.121602
1685.107976,1000,223471.66838
1693.955705,1000,223476.144228
1698.353104,1000,223480.726453
1660.173967,1000,223485.202069
1804.207253,1000,223489.810488
1776.270584,1000,223494.278408
1492.517402,1000,223498.920697
647.036419,1000,223503.35749
1028.61606,1000,223507.993926
626.432397,1000,223512.422915
1191.743984,1000,223517.024522
494.060801,1000,223521.431494
1680.022323,1000,223526.048118
440.960662,1000,223530.508156
768.511093,1000,223535.116405
1770.249613,1000,223539.546795
1647.454082,1000,223544.16789
1219.71938,1000,223548.624996
460.128658,1000,223553.259165
701.612974,1000,223557.706978
509.404717,1000,223562.380456
1006.604597,1000,223566.841869
666.740127,1000,223571.50233
724.832594,1000,223575.934072
1314.175125,1000,223580.567195
887.608491,1000,223585.038568
787.054599,1000,223589.643828
1578.71595,1000,223594.058107
513.87185,1000,223598.705187
432.781737,1000,223603.186721
541.822536,1000,223607.853256
859.524087,1000,223612.342282
1495.936757,1000,223616.923939
1709.88824,1000,223621.376609
1666.724814,1000,223625.960035
1467.108698,1000,223630.419485
1684.903312,1000,223634.826005
797.543153,1000,223639.469017
1611.553412,1000,223643.889648
442.156469,1000,223648.551574
246.911603,1000,223653.037545
1505.843495,1000,223657.650944
511.610016,1000,223662.101313
1594.266718,1000,223666.741831
1705.727046,1000,223671.161419
714.020853,1000,223675.808816
1712.002775,1000,223680.247484
1681.121567,1000,223684.835742
1560.455798,1000,223689.257828
1663.269769,1000,223693.841756
1677.769924,1000,223698.258532
440.759382,1000,223702.921255
1778.12975,1000,223707.359742
1105.295173,1000,223711.958326
1489.972449,1000,223716.380023
554.318613,1000,223721.018436
746.13497,1000,223725.496698
800.208898,1000,223730.108196
1638.697552,1000,223734.57975
933.146871,1000,223739.144913
1893.905559,1000,223743.588346
1166.484143,1000,223748.171477
1703.657547,1000,223752.657291
1691.740101,1000,223757.209654
1664.244391,1000,223761.673921
1688.971555,1000,223766.277208
1745.500591,1000,223770.75359
1444.200925,1000,223775.362015
220.015391,1000,223779.885726
987.065876,1000,223784.491573
1804.883565,1000,223788.948338
394.950759,1000,223793.560583
1662.696306,1000,223798.02466
1566.355738,1000,223802.62424
1810.952817,1000,223807.070378
862.97541,1000,223811.658359
1311.030619,1000,223816.096403
1739.206962,1000,223820.670626
1166.056627,1000,223825.150722
1768.615968,1000,223829.542366
564.705035,1000,223834.17606
1610.966523,1000,223838.598251
1104.570842,1000,223843.230924
1740.056561,1000,223847.688467
667.643824,1000,223852.305825
1518.634016,1000,223856.739936
439.293909,1000,223861.324505
1670.990745,1000,223865.783985
1796.055192,1000,223870.356524
1764.450303,1000,223874.796158
1352.829387,1000,223879.413484
1576.128126,1000,223883.879856
1711.351832,1000,223888.474308
1516.813526,1000,223892.931034
1677.654273,1000,223897.53966
1695.305532,1000,223902.004118
