# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
508.781769,1000,2169.856698
527.18775,1000,2173.260956
489.836902,1000,2176.744031
540.104253,1000,2180.182757
592.451158,1000,2183.616674
511.614674,1000,2186.933075
535.396474,1000,2190.37384
524.938691,1000,2193.735754
518.135514,1000,2197.235605
577.740147,1000,2200.477638
426.42234,1000,2203.908113
468.94665,1000,2207.191141
497.529452,1000,2210.648559
567.232924,1000,2213.94584
511.977846,1000,2217.352459
514.500328,1000,2220.719379
472.850573,1000,2224.092123
505.306451,1000,2227.544529
510.469023,1000,2230.425802
533.108731,1000,2233.800041
470.245261,1000,2237.135837
531.167971,1000,2240.62787
491.613074,1000,2243.989993
490.36217,1000,2247.38825
482.394305,1000,2250.691752
478.908815,1000,2254.183533
514.702877,1000,2257.49269
558.833606,1000,2260.923471
492.263079,1000,2264.24669
522.926171,1000,2267.775885
560.813444,1000,2271.049554
557.811472,1000,2274.497194
516.923401,1000,2277.785323
452.58656,1000,2281.226031
480.003774,1000,2284.485846
449.768251,1000,2287.966907
515.988724,1000,2291.331111
450.899638,1000,2294.71614
474.569038,1000,2297.990458
491.593147,1000,2301.433835
496.971168,1000,2304.763514
456.310616,1000,2308.255828
561.887792,1000,2311.563673
555.10071,1000,2314.981924
510.360739,1000,2318.356316
503.277728,1000,2321.79732
463.682612,1000,2325.101808
415.079318,1000,2328.543854
514.257947,1000,2331.925533
484.678808,1000,2335.422208
570.708413,1000,2338.762113
498.971635,1000,2342.235601
561.412228,1000,2345.512247
441.544612,1000,2348.944677
514.409313,1000,2352.28008
494.533076,1000,2355.719986
500.213754,1000,2358.981187
521.950839,1000,2362.403753
468.007685,1000,2365.822427
486.928566,1000,2369.081656
553.955761,1000,2372.57917
519.731286,1000,2375.930926
536.313071,1000,2379.375668
536.010808,1000,2382.77756
516.432946,1000,2386.232463
524.926571,1000,2389.612604
569.192254,1000,2393.109854
596.759299,1000,2396.4049
573.508708,1000,2399.812495
446.302483,1000,2403.162146
520.960506,1000,2406.595086
487.324818,1000,2409.927824
528.759397,1000,2413.415794
623.366169,1000,2416.763158
